,Location,NewHome,FTB,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Label,age
732,6,2,2,152152,14,1,1,6,0.318,366213,0.75,25,0.015,488284,0.11599999999999999,0,1
733,4,1,1,60342,12,4,1,4,0.45799999999999996,159987,0.93,35,0.025,172029,0.114,0,0
734,6,2,2,154930,9,1,5,3,0.37200000000000005,60738,0.75,30,0.045,80984,0.024,0,1
735,1,2,2,169698,5,1,5,2,0.37799999999999995,337811,0.85,25,0.015,397425,0.096,0,1
736,1,1,1,124520,13,2,5,6,0.35700000000000004,361741,1.0,35,0.0535,361741,0.184,0,1
737,2,2,2,141262,11,3,3,5,0.45799999999999996,366978,0.7,20,0.015,524254,0.15,0,1
738,4,1,2,171163,11,1,1,6,0.316,78255,0.85,30,0.015,92065,0.019,1,0
739,3,2,2,73007,9,2,1,5,0.44799999999999995,317412,0.7,25,0.0535,453446,0.316,0,1
740,1,1,1,66334,2,6,1,4,0.504,316909,0.975,30,0.0535,325035,0.32,0,1
741,1,2,1,136692,3,2,1,5,0.36700000000000005,393314,0.93,35,0.035,422918,0.14300000000000002,0,1
742,1,2,2,165772,10,1,3,5,0.41100000000000003,787140,0.85,25,0.015,926047,0.228,1,1
743,1,2,1,184480,11,1,1,4,0.34600000000000003,277259,0.975,35,0.025,284368,0.064,0,1
744,6,1,1,76028,5,3,5,6,0.445,237689,0.93,35,0.015,255580,0.115,0,0
745,1,1,1,90601,10,2,5,3,0.408,150625,0.75,20,0.045,200833,0.126,0,1
746,6,2,1,83700,2,3,6,4,0.426,225399,0.93,35,0.035,242365,0.134,0,0
747,6,2,2,44620,9,2,3,6,0.516,111705,0.975,35,0.0535,114569,0.158,0,1
748,3,1,2,189022,4,5,5,3,0.353,246870,0.93,25,0.045,265452,0.087,0,1
749,1,1,2,61869,6,2,1,6,0.452,450619,0.7,20,0.0535,643741,0.594,0,1
750,1,2,2,150940,6,1,1,5,0.307,682697,0.75,35,0.015,910263,0.166,1,1
751,6,1,2,256945,11,1,3,6,0.418,871431,0.7,25,0.045,1244901,0.226,0,1
752,6,1,2,156781,11,1,5,6,0.337,251806,1.0,25,0.015,251806,0.077,0,1
753,1,1,2,159631,5,1,5,5,0.309,119400,0.85,25,0.035,140471,0.045,0,0
754,1,2,1,172744,1,2,3,6,0.428,364516,0.975,35,0.015,373863,0.078,1,1
755,6,2,2,155600,6,1,3,6,0.35700000000000004,365258,0.85,25,0.0535,429715,0.17,1,1
756,1,1,2,154193,5,1,5,3,0.377,385545,0.6,20,0.0535,642575,0.204,1,1
757,1,2,1,127555,12,6,6,6,0.434,340235,0.85,35,0.045,400276,0.151,0,1
758,1,1,2,172545,5,1,5,3,0.366,277750,0.85,20,0.015,326765,0.09300000000000001,0,1
759,1,1,1,43831,12,3,2,4,0.46799999999999997,290579,0.7,25,0.035,415113,0.39799999999999996,0,1
760,6,1,2,160565,8,1,5,4,0.336,256929,0.75,25,0.0535,342572,0.11599999999999999,0,1
761,6,2,2,173726,3,1,5,3,0.364,125403,0.85,40,0.015,147533,0.024,0,1
762,1,1,2,156825,10,1,5,4,0.384,217373,0.7,20,0.0535,310533,0.113,1,1
763,6,2,2,87883,11,2,1,5,0.447,298222,0.7,35,0.0535,426031,0.215,0,0
764,3,1,1,135427,11,6,1,4,0.363,156761,1.0,30,0.0535,156761,0.078,0,1
765,1,2,2,120543,6,1,6,6,0.38,371908,0.93,35,0.025,399901,0.132,0,1
766,2,1,2,162678,11,1,3,4,0.39299999999999996,418337,0.93,20,0.0535,449825,0.21,0,1
767,6,2,2,80684,13,2,5,6,0.41200000000000003,172045,0.55,30,0.015,312809,0.08800000000000001,0,1
768,2,1,2,107452,9,1,5,6,0.354,78659,1.0,20,0.015,78659,0.042,1,0
769,3,2,2,100957,10,1,5,5,0.419,173328,0.6,25,0.015,288880,0.08199999999999999,0,1
770,2,1,2,189025,9,1,3,5,0.38299999999999995,327420,0.85,20,0.045,385200,0.131,1,0
771,3,2,1,98974,2,3,1,5,0.46,193425,1.0,30,0.05,193425,0.126,0,0
772,6,2,2,158424,3,1,3,2,0.392,237178,0.93,35,0.0535,255030,0.095,0,1
773,6,2,2,168325,3,1,3,6,0.35200000000000004,121773,0.6,35,0.015,202955,0.027000000000000003,1,1
774,3,2,1,69179,12,4,1,4,0.462,227807,0.85,30,0.015,268008,0.136,0,1
775,6,2,2,118563,2,3,6,4,0.40299999999999997,128499,0.85,40,0.0535,151175,0.066,0,0
776,2,2,2,142586,2,6,5,1,0.387,437762,0.93,20,0.0535,470712,0.25,0,1
777,6,2,2,93797,11,6,5,4,0.40700000000000003,154695,0.93,40,0.025,166339,0.065,0,1
778,6,2,1,113190,3,3,1,6,0.447,144631,0.93,35,0.0535,155517,0.081,0,1
779,6,1,1,88070,9,5,1,6,0.43200000000000005,101317,1.0,35,0.025,101317,0.049,0,0
780,1,2,1,81872,12,6,2,6,0.425,280005,0.85,25,0.0535,329418,0.248,0,1
781,2,1,1,112493,12,3,1,6,0.40700000000000003,119340,0.975,25,0.015,122400,0.051,0,0
782,6,2,1,65353,2,4,5,5,0.45799999999999996,390834,1.0,35,0.035,390834,0.297,0,1
783,2,1,2,51041,8,2,3,4,0.519,124931,0.7,20,0.045,178473,0.18600000000000003,0,0
784,1,1,1,115519,13,2,6,2,0.447,237926,0.7,35,0.0535,339894,0.13,0,0
785,1,2,2,153012,3,1,5,3,0.311,354445,1.0,30,0.05,354445,0.149,0,1
786,1,1,2,112517,2,3,6,5,0.414,397885,0.75,25,0.0535,530513,0.257,0,0
787,1,1,1,155569,3,2,6,6,0.389,380692,0.85,25,0.015,447873,0.11699999999999999,0,0
788,1,1,2,171344,14,1,3,2,0.386,468567,0.7,20,0.015,669381,0.158,1,1
789,2,1,2,151912,3,2,1,6,0.36200000000000004,328675,0.65,20,0.0535,505654,0.17600000000000002,1,0
790,1,1,1,81330,10,2,4,5,0.418,262761,1.0,35,0.0535,262761,0.204,0,0
791,6,1,1,118004,11,3,5,3,0.428,180227,0.975,30,0.0535,184848,0.102,0,1
792,6,2,1,87311,3,2,1,5,0.42700000000000005,274068,0.93,35,0.025,294697,0.135,0,0
793,1,2,2,101506,11,1,5,6,0.397,377093,0.45,35,0.0535,837984,0.235,1,1
794,2,1,2,159283,5,1,5,6,0.392,98164,0.93,20,0.0535,105553,0.05,1,0
795,3,2,2,170771,7,1,5,5,0.365,286772,0.7,30,0.015,409674,0.07,1,0
796,6,2,1,67768,2,4,1,5,0.46299999999999997,200353,0.93,40,0.0535,215433,0.179,0,1
797,2,1,1,88929,11,2,5,5,0.451,226221,1.0,20,0.035,226221,0.177,0,0
798,6,2,2,154704,7,1,5,3,0.33799999999999997,178941,0.65,30,0.0535,275294,0.077,0,1
799,1,2,2,184716,4,6,3,5,0.38,245679,0.75,30,0.0535,327572,0.08900000000000001,1,1
800,5,2,1,93265,13,2,4,7,0.41600000000000004,204310,0.85,35,0.015,240365,0.081,0,1
801,6,2,1,134664,10,6,3,3,0.426,246267,0.85,35,0.0535,289726,0.11599999999999999,0,1
802,1,1,1,147689,3,1,3,5,0.405,152515,1.0,35,0.035,152515,0.051,0,0
803,5,2,2,173676,10,1,3,6,0.373,283366,0.7,30,0.045,404809,0.099,1,0
804,1,1,1,118540,14,2,3,6,0.47,201150,0.93,25,0.015,216290,0.081,0,1
805,4,1,2,93292,10,1,4,5,0.43700000000000006,164623,0.6,30,0.015,274372,0.073,0,0
806,1,1,1,153298,13,1,1,6,0.381,153571,0.975,35,0.035,157509,0.05,0,0
807,1,2,1,137649,3,1,3,6,0.434,310635,0.65,35,0.045,477900,0.128,0,1
808,6,1,2,82855,13,2,1,6,0.444,194671,0.93,30,0.015,209324,0.09699999999999999,0,1
809,1,2,2,146017,3,6,1,4,0.369,223767,0.75,35,0.0535,298356,0.09699999999999999,0,1
810,2,1,1,81374,5,3,3,6,0.47600000000000003,101955,0.45,20,0.015,226567,0.073,0,0
811,1,2,2,159498,10,1,5,1,0.309,80625,0.93,30,0.015,86694,0.021,0,1
812,1,1,1,148276,7,1,5,5,0.369,328266,1.0,35,0.0535,328266,0.14,0,0
813,6,2,2,88171,14,1,3,3,0.49,75012,0.6,30,0.025,125020,0.04,0,1
814,3,1,1,87857,3,2,1,6,0.42700000000000005,320340,0.93,30,0.0535,344452,0.244,0,0
815,6,2,2,139434,11,1,5,6,0.358,258585,0.85,35,0.0535,304218,0.11699999999999999,1,1
816,6,1,2,132251,10,2,5,5,0.36200000000000004,299651,0.7,35,0.015,428073,0.083,0,0
817,1,2,2,193753,3,1,3,5,0.32799999999999996,403044,0.85,35,0.0535,474169,0.132,1,1
818,6,2,1,84065,12,3,1,6,0.435,428943,0.93,35,0.015,461229,0.187,0,0
819,2,1,2,126732,7,1,2,6,0.35600000000000004,175648,0.7,20,0.045,250926,0.105,0,1
820,1,2,2,129053,9,1,1,6,0.402,303059,0.65,30,0.0535,466245,0.157,1,1
821,3,2,2,152891,11,1,4,6,0.406,210546,0.93,25,0.0535,226394,0.1,1,1
822,6,2,2,189191,3,1,6,5,0.40700000000000003,310386,0.93,30,0.025,333748,0.078,0,1
823,6,2,1,117397,2,4,5,3,0.39399999999999996,151438,0.93,35,0.0535,162837,0.08199999999999999,0,1
824,6,2,2,160544,4,6,3,6,0.40700000000000003,106699,0.55,40,0.015,193998,0.022000000000000002,0,0
825,6,2,2,80095,8,2,6,6,0.444,300783,0.93,30,0.0535,323423,0.252,0,1
826,3,2,2,121210,10,2,6,2,0.455,103631,0.65,25,0.0535,159432,0.062,0,1
827,1,1,1,85408,3,2,3,6,0.498,271712,0.85,35,0.045,319661,0.18100000000000002,0,0
828,1,2,2,132858,1,6,6,6,0.413,376931,0.75,30,0.035,502575,0.153,0,1
829,1,1,2,184742,10,1,6,4,0.396,437385,0.65,25,0.015,672900,0.114,1,1
830,3,1,2,154061,11,1,3,5,0.344,222211,0.93,25,0.0535,238937,0.105,1,0
831,6,1,2,114702,2,4,5,6,0.376,144134,0.6,30,0.035,240223,0.068,0,1
832,2,2,2,127385,5,2,3,5,0.39799999999999996,199431,0.55,20,0.0535,362602,0.128,1,1
833,6,2,2,54877,6,2,2,5,0.41700000000000004,269640,0.6,40,0.015,449400,0.163,0,1
834,4,1,1,50513,12,4,1,3,0.47700000000000004,128943,0.975,35,0.0535,132249,0.162,0,1
835,1,1,2,135912,14,1,3,5,0.45399999999999996,322391,0.75,20,0.05,429855,0.188,0,0
836,2,2,2,44965,2,3,3,5,0.544,141169,0.65,20,0.0535,217183,0.256,0,1
837,2,2,1,82502,3,2,5,5,0.423,69536,0.93,30,0.015,74770,0.035,0,0
838,1,1,2,167035,3,1,1,5,0.396,442083,0.65,20,0.045,680128,0.201,0,0
839,1,2,2,136458,3,1,5,5,0.33,426780,0.75,35,0.025,569040,0.134,0,1
840,1,1,2,115037,10,2,3,6,0.488,424147,0.85,20,0.0535,498996,0.301,0,0
841,6,1,2,158586,8,1,1,5,0.387,294743,0.85,30,0.045,346756,0.113,0,1
842,6,2,2,133432,5,6,3,5,0.43200000000000005,147239,0.65,35,0.035,226522,0.055,0,1
843,1,2,1,73522,12,3,3,5,0.494,393893,0.85,35,0.025,463404,0.23,0,0
844,2,1,1,113274,8,3,1,6,0.396,242402,1.0,20,0.0535,242402,0.174,0,1
845,6,1,2,103564,9,2,5,4,0.425,131587,0.6,30,0.0535,219312,0.085,1,1
846,4,2,1,134740,7,6,2,5,0.37799999999999995,292380,1.0,35,0.015,292380,0.08,0,0
847,2,1,2,145687,7,1,3,5,0.449,337913,1.0,20,0.035,337913,0.161,0,1
848,1,2,2,136716,11,3,5,3,0.354,687280,0.7,35,0.0535,981829,0.318,0,1
849,1,2,2,155359,8,1,1,3,0.32899999999999996,98435,0.93,35,0.035,105844,0.031,0,1
850,2,2,2,175605,12,3,3,6,0.37200000000000005,192159,0.93,25,0.0535,206623,0.079,1,0
851,6,1,1,80871,2,4,5,5,0.40299999999999997,162091,1.0,35,0.0535,162091,0.127,0,0
852,1,1,1,110268,11,3,5,6,0.366,229759,0.975,25,0.0535,235650,0.151,0,0
853,1,2,2,136876,4,1,5,5,0.39899999999999997,374195,0.975,35,0.015,383790,0.1,0,1
854,5,2,2,144886,3,6,3,6,0.451,141900,0.65,35,0.015,218308,0.036000000000000004,0,0
855,6,2,1,81537,12,4,1,5,0.433,188470,0.75,40,0.0535,251293,0.14,0,1
856,6,1,2,109563,13,1,2,6,0.436,232600,0.55,30,0.0535,422909,0.142,0,0
857,6,2,1,78249,1,5,1,1,0.42,324324,0.75,35,0.0535,432432,0.262,0,1
858,1,2,1,94942,12,3,3,5,0.474,333508,0.93,35,0.025,358611,0.151,0,0
859,2,2,2,87896,2,4,4,5,0.39,121319,1.0,20,0.015,121319,0.08,0,1
860,1,2,1,84177,2,3,3,6,0.474,295145,1.0,40,0.05,295145,0.203,0,0
861,2,2,1,77676,3,2,3,2,0.505,274895,0.75,20,0.0535,366527,0.289,0,1
862,6,1,2,141673,1,5,5,6,0.419,370725,0.7,25,0.0535,529607,0.19,0,1
863,1,2,1,184481,13,1,5,5,0.341,155157,0.93,35,0.0535,166835,0.053,1,0
864,2,1,2,50422,4,2,2,6,0.44299999999999995,56123,0.975,20,0.035,57562,0.077,0,0
865,1,2,1,142438,7,1,6,5,0.469,244017,0.93,35,0.025,262384,0.073,0,0
866,3,2,2,112343,7,1,3,6,0.47200000000000003,243192,0.93,25,0.035,261497,0.13,0,1
867,1,2,1,104188,11,2,3,5,0.452,317200,0.93,40,0.025,341075,0.12,0,0
868,6,1,2,71845,8,2,5,6,0.44299999999999995,284732,0.85,35,0.035,334979,0.19699999999999998,0,0
869,1,2,2,159661,11,1,3,6,0.428,287830,0.93,25,0.035,309495,0.10800000000000001,1,1
870,6,2,2,175775,4,3,3,3,0.387,159582,0.85,25,0.015,187744,0.044000000000000004,0,1
871,1,1,2,170119,5,1,3,5,0.41200000000000003,461383,0.7,25,0.045,659119,0.18100000000000002,0,0
872,6,1,2,110847,11,6,4,1,0.4,178578,0.85,25,0.025,210092,0.087,0,1
873,1,1,1,112161,5,2,5,6,0.423,255425,1.0,25,0.0535,255425,0.165,0,1
874,1,1,1,46761,8,1,6,6,0.47,244005,0.975,30,0.015,250262,0.21600000000000003,0,0
875,1,1,2,183197,11,1,3,5,0.392,343094,0.65,25,0.05,527837,0.131,1,1
876,6,2,1,148131,12,4,3,5,0.46,248086,0.93,35,0.025,266759,0.07200000000000001,0,1
877,2,2,2,151126,11,2,1,5,0.33299999999999996,196281,0.55,20,0.0535,356875,0.106,1,1
878,4,1,2,116459,12,1,5,6,0.385,231012,0.6,25,0.0535,385020,0.14400000000000002,0,1
879,6,2,1,74048,13,2,6,6,0.47200000000000003,208872,0.93,35,0.015,224594,0.10400000000000001,0,0
880,1,1,1,172476,10,1,3,4,0.435,210026,1.0,35,0.035,210026,0.06,0,1
881,3,2,2,95637,11,2,6,6,0.45299999999999996,190081,0.7,30,0.035,271544,0.107,0,0
882,1,2,2,154908,7,1,6,2,0.396,193817,0.55,30,0.035,352395,0.067,0,1
883,6,1,2,156685,11,1,1,6,0.41200000000000003,75606,0.75,25,0.035,100808,0.028999999999999998,0,1
884,1,2,1,84950,12,2,5,5,0.381,285977,0.975,30,0.035,293310,0.18100000000000002,0,1
885,1,1,2,120073,11,2,3,5,0.419,217155,0.65,25,0.035,334085,0.109,1,1
886,6,2,2,71896,3,6,2,5,0.42,154602,0.75,30,0.015,206136,0.08900000000000001,0,1
887,3,2,2,155484,3,1,5,1,0.37,367160,0.55,25,0.025,667564,0.127,0,1
888,4,1,1,79466,3,2,1,7,0.469,197779,0.75,30,0.0535,263705,0.16699999999999998,0,0
889,6,2,2,71299,11,1,5,6,0.42700000000000005,233574,1.0,35,0.015,233574,0.12,0,1
890,6,1,1,168206,12,3,3,6,0.43,185067,0.55,35,0.05,336485,0.067,0,0
891,6,1,1,53979,12,5,1,6,0.478,152919,1.0,35,0.015,152919,0.10400000000000001,0,1
892,1,1,1,131109,10,1,1,5,0.41100000000000003,253480,0.45,35,0.015,563289,0.071,1,0
893,6,1,1,125007,12,3,3,7,0.455,216195,0.7,35,0.05,308850,0.105,0,1
894,1,1,2,116399,7,1,6,5,0.414,204100,1.0,25,0.015,204100,0.084,0,0
895,2,2,2,156669,7,1,3,5,0.395,65379,0.65,20,0.0535,100583,0.034,1,1
896,3,2,1,100493,10,2,4,6,0.386,241718,0.93,30,0.045,259912,0.146,0,1
897,6,2,2,110102,3,1,3,5,0.46399999999999997,279373,0.93,30,0.015,300401,0.105,0,1
898,1,2,2,140229,9,1,3,5,0.409,423502,1.0,35,0.0535,423502,0.191,1,1
899,3,1,1,53143,10,2,1,4,0.467,283225,0.93,30,0.035,304543,0.287,0,1
900,2,1,2,76894,1,4,4,4,0.396,408027,0.93,20,0.025,438739,0.337,0,1
901,6,2,2,102097,7,2,1,6,0.409,193372,0.7,40,0.0535,276246,0.115,0,0
902,6,2,2,129691,4,1,5,3,0.37799999999999995,107936,0.65,35,0.015,166055,0.031,0,1
903,3,2,2,156791,7,1,5,6,0.41200000000000003,273163,0.85,30,0.025,321368,0.083,1,0
904,6,2,2,105700,12,3,3,5,0.45,242486,0.975,35,0.015,248704,0.084,0,1
905,2,1,2,84080,3,3,1,5,0.40299999999999997,291275,0.6,20,0.0535,485458,0.282,0,1
906,6,2,1,87599,11,2,2,7,0.45399999999999996,319412,1.0,40,0.0535,319412,0.221,0,0
907,2,2,1,158613,5,3,5,5,0.302,276538,0.93,30,0.025,297353,0.083,0,0
908,6,1,1,78603,12,3,1,6,0.441,170597,0.975,35,0.0535,174971,0.13699999999999998,0,0
909,6,2,2,132969,4,1,3,5,0.474,280198,0.6,25,0.045,466997,0.141,0,1
910,6,1,2,86315,6,1,6,4,0.45399999999999996,296372,0.93,30,0.025,318680,0.163,0,1
911,1,1,1,140561,12,3,3,5,0.426,334083,0.6,35,0.0535,556805,0.15,0,0
912,6,2,2,176064,8,1,5,5,0.33299999999999996,242387,0.65,30,0.035,372903,0.07400000000000001,1,1
913,5,1,1,98713,1,5,1,6,0.439,157883,1.0,35,0.025,157883,0.069,0,1
914,1,1,1,114177,10,1,1,3,0.40700000000000003,184888,0.975,25,0.0535,189629,0.11800000000000001,0,1
915,6,2,1,110759,1,3,6,6,0.44,292815,0.45,35,0.0535,650700,0.16699999999999998,0,0
916,1,2,2,147825,11,1,3,5,0.409,296077,0.85,30,0.0535,348326,0.134,1,1
917,2,1,2,81847,14,2,3,6,0.49200000000000005,217186,0.7,20,0.015,310266,0.154,0,1
918,6,2,2,58096,3,2,1,1,0.493,204718,0.93,35,0.0535,220127,0.223,0,1
919,6,2,2,96991,2,3,4,5,0.391,161980,1.0,30,0.0535,161980,0.11199999999999999,0,1
920,4,1,1,94808,7,2,4,4,0.41,71029,0.93,30,0.05,76375,0.048,1,0
921,1,2,2,113000,3,1,5,5,0.382,307310,0.85,35,0.035,361541,0.135,0,1
922,1,1,2,137107,13,1,5,6,0.36,259518,0.7,20,0.0535,370740,0.154,1,1
923,1,2,2,129669,10,1,1,5,0.413,407837,0.6,30,0.05,679728,0.203,1,1
924,3,2,1,92053,1,5,5,4,0.418,298707,0.93,30,0.045,321190,0.19699999999999998,0,1
925,6,1,2,40416,2,3,3,4,0.47700000000000004,155765,0.93,25,0.0535,167489,0.28,0,1
926,1,2,2,62978,4,2,1,5,0.467,346784,0.75,35,0.045,462379,0.313,0,0
927,1,2,1,86697,3,3,3,5,0.47600000000000003,292244,0.93,35,0.015,314241,0.124,0,1
928,1,1,1,117542,14,2,1,5,0.36200000000000004,312726,1.0,25,0.0535,312726,0.193,0,0
929,1,2,2,175235,7,1,6,1,0.424,443896,0.85,30,0.015,522231,0.105,0,1
930,2,2,2,60006,11,1,4,6,0.508,396185,0.6,20,0.0535,660308,0.5379999999999999,0,1
931,1,2,2,115237,10,2,5,2,0.408,357264,0.85,30,0.0535,420311,0.20800000000000002,0,1
932,1,1,2,171593,3,1,3,1,0.434,285562,0.93,25,0.045,307056,0.111,0,1
933,1,2,2,144043,14,1,5,4,0.35700000000000004,235475,0.7,25,0.015,336393,0.078,0,1
934,6,1,1,102307,1,5,3,4,0.439,214573,0.93,35,0.0535,230724,0.133,0,1
935,2,1,1,157446,14,1,6,6,0.375,216161,1.0,20,0.05,216161,0.109,0,1
936,1,1,2,131097,2,6,3,6,0.45,646444,0.65,20,0.035,994529,0.34299999999999997,0,1
937,3,2,2,83462,1,6,6,5,0.47700000000000004,386323,0.7,30,0.0535,551890,0.31,0,0
938,6,1,1,96303,12,4,3,7,0.47,149399,0.93,35,0.0535,160644,0.098,0,1
939,6,1,1,93405,5,3,5,3,0.43799999999999994,147819,0.7,30,0.05,211170,0.102,0,1
940,4,2,1,102521,2,3,1,6,0.42,202353,1.0,35,0.045,202353,0.11199999999999999,0,0
941,3,1,1,46650,14,6,2,6,0.517,111563,0.7,30,0.0535,159376,0.16,0,1
942,6,2,1,115103,14,2,3,6,0.47200000000000003,137950,0.65,35,0.0535,212231,0.076,0,0
943,1,2,1,156051,11,6,3,1,0.447,187077,0.93,35,0.035,201158,0.059000000000000004,0,1
944,2,1,2,166367,8,1,3,6,0.43200000000000005,346151,1.0,20,0.0535,346151,0.17,0,0
945,6,2,2,149160,11,1,6,6,0.389,223703,0.93,40,0.0535,240541,0.091,0,0
946,6,1,1,95422,6,1,1,5,0.446,198056,0.93,35,0.0535,212963,0.131,0,0
947,1,1,2,125904,14,1,3,5,0.442,247639,0.75,20,0.0535,330185,0.16,1,1
948,6,2,2,181146,6,1,5,5,0.309,204777,0.85,40,0.015,240914,0.038,1,0
949,6,1,1,58137,2,3,1,6,0.49,163168,1.0,35,0.015,163168,0.10300000000000001,0,0
950,6,2,1,118765,7,2,1,6,0.415,247838,0.93,35,0.025,266492,0.09,0,0
951,1,2,2,100292,4,6,3,4,0.435,90471,0.6,25,0.0535,150785,0.065,0,1
952,6,1,2,261747,5,1,5,6,0.33799999999999997,150399,0.6,25,0.0535,250665,0.042,1,1
953,1,2,1,63209,11,2,3,5,0.503,391471,0.85,35,0.025,460554,0.266,0,1
954,6,2,2,168235,3,1,5,3,0.348,417085,0.65,30,0.015,641669,0.10300000000000001,1,1
955,5,2,2,72750,14,6,3,5,0.46799999999999997,73384,0.75,25,0.035,97845,0.061,0,1
956,6,1,2,164191,3,1,3,2,0.425,219348,0.75,30,0.035,292464,0.07200000000000001,0,1
957,2,2,2,108321,8,3,5,6,0.39,304046,0.65,20,0.035,467763,0.195,0,1
958,2,2,1,72774,12,4,4,4,0.46799999999999997,346277,0.93,30,0.025,372341,0.226,0,1
959,2,1,2,157437,7,1,5,2,0.313,230334,0.6,20,0.05,383890,0.11599999999999999,1,1
960,2,1,2,162779,6,1,3,3,0.33799999999999997,245522,0.75,20,0.0535,327363,0.12300000000000001,1,1
961,6,1,2,50140,3,6,6,4,0.484,271274,0.55,25,0.0535,493225,0.39299999999999996,0,1
962,1,2,2,161861,11,1,1,6,0.41200000000000003,262773,0.93,25,0.0535,282552,0.11800000000000001,1,1
963,1,1,2,138570,3,2,3,6,0.4,330775,0.75,20,0.0535,441033,0.195,1,1
964,1,2,1,136865,3,2,5,5,0.381,330465,0.85,40,0.0535,388782,0.147,0,0
965,1,2,2,176501,5,1,5,1,0.276,77378,0.6,30,0.05,128963,0.027999999999999997,1,1
966,1,2,2,158870,3,1,1,6,0.39799999999999996,88819,0.93,35,0.035,95504,0.027999999999999997,1,1
967,1,2,2,41712,2,3,2,6,0.512,159826,0.75,35,0.035,213101,0.19,0,1
968,1,1,2,122917,13,1,1,5,0.353,217919,0.75,20,0.035,290559,0.12300000000000001,1,1
969,2,2,2,160725,11,1,5,5,0.36,684215,0.85,20,0.015,804959,0.247,1,1
970,2,2,2,151780,2,6,3,4,0.423,418856,0.65,20,0.025,644394,0.17600000000000002,0,1
971,1,2,2,67753,1,3,4,4,0.483,201147,0.75,25,0.015,268196,0.142,0,1
972,3,1,2,101363,13,2,5,7,0.38299999999999995,335590,0.65,25,0.0535,516292,0.24,0,1
973,6,1,2,155358,11,1,5,5,0.293,425903,0.75,25,0.035,567871,0.165,0,1
974,6,2,1,118465,2,3,2,5,0.326,294842,0.93,40,0.035,317034,0.11599999999999999,0,0
975,2,2,1,81370,12,4,3,3,0.491,333015,0.93,30,0.015,358081,0.16899999999999998,0,0
976,2,2,2,167408,6,1,5,1,0.322,354638,1.0,20,0.035,354638,0.147,0,1
977,6,2,2,139677,3,1,1,6,0.39399999999999996,144428,0.65,30,0.0535,222197,0.069,1,1
978,6,2,2,78444,10,2,5,5,0.469,95244,0.85,30,0.0535,112052,0.081,0,1
979,6,2,1,122057,1,5,3,5,0.475,255275,0.85,35,0.05,300324,0.127,0,0
980,5,2,2,60411,2,3,1,6,0.42700000000000005,133929,0.65,25,0.0535,206045,0.161,0,1
981,1,2,2,136969,3,2,3,5,0.40700000000000003,339176,0.7,25,0.035,484537,0.149,0,0
982,6,1,1,92743,2,4,3,5,0.456,185664,1.0,35,0.015,185664,0.073,0,0
983,6,2,2,107569,14,3,4,5,0.401,101983,0.75,35,0.015,135977,0.035,0,1
984,6,1,2,102199,7,1,3,6,0.428,79775,0.85,35,0.035,93853,0.039,0,0
985,6,2,2,157373,5,1,5,4,0.385,263337,0.75,35,0.05,351116,0.10099999999999999,1,1
986,2,1,2,90712,7,2,5,3,0.45399999999999996,312767,0.85,20,0.035,367961,0.24,0,0
987,6,1,2,102520,3,1,3,5,0.475,325240,0.55,25,0.0535,591345,0.23,0,1
988,2,2,1,152617,10,1,5,5,0.32799999999999996,213952,0.93,30,0.0535,230056,0.094,1,0
989,3,1,1,107043,3,2,5,5,0.4,182002,0.7,35,0.015,260003,0.062,0,0
990,1,2,2,51520,9,1,5,6,0.428,156435,0.93,30,0.035,168210,0.16399999999999998,0,1
991,1,1,1,128082,7,2,5,5,0.397,249770,0.75,30,0.0535,333027,0.131,1,1
992,6,2,2,115297,6,1,5,6,0.379,241988,0.85,35,0.0535,284692,0.133,0,1
993,6,2,2,140596,6,1,6,4,0.423,69372,0.65,30,0.0535,106726,0.033,1,1
994,6,1,1,101697,9,1,2,5,0.39899999999999997,169258,1.0,35,0.0535,169258,0.105,0,1
995,5,2,2,141705,10,1,3,5,0.38799999999999996,246814,0.65,30,0.0535,379714,0.11699999999999999,1,0
996,2,1,1,83766,2,6,4,6,0.405,331373,0.975,20,0.025,339870,0.252,0,0
997,5,2,2,51966,2,3,5,4,0.43700000000000006,276771,0.55,30,0.035,503220,0.287,0,0
998,6,2,2,114943,4,4,6,6,0.43,252187,0.6,35,0.015,420312,0.081,0,1
999,1,2,2,68747,10,1,3,1,0.486,251931,1.0,25,0.025,251931,0.19699999999999998,0,1
1000,4,2,2,159381,10,1,5,5,0.301,172683,0.7,30,0.0535,246690,0.073,1,0
1001,5,1,2,105814,13,1,3,4,0.444,216856,0.93,25,0.045,233178,0.13699999999999998,0,1
1002,6,1,1,141768,4,4,3,5,0.415,153230,0.7,35,0.015,218900,0.04,0,0
1003,1,2,2,108491,7,1,5,6,0.38,282362,0.85,35,0.0535,332191,0.165,1,0
1004,1,1,1,97007,10,1,5,6,0.414,277056,0.93,35,0.045,297910,0.162,0,1
1005,3,2,2,126344,11,1,4,5,0.408,346905,0.75,25,0.015,462540,0.132,0,1
1006,5,2,2,126682,11,1,6,5,0.36700000000000005,310723,0.6,30,0.035,517872,0.132,0,0
1007,2,2,2,95577,4,6,6,3,0.451,329101,0.6,25,0.0535,548502,0.25,0,1
1008,1,1,1,120207,11,1,3,5,0.444,220234,0.93,30,0.035,236811,0.099,0,0
