,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
826,3,2,2,46,121210,10,2,6,2,0.455,103631,0.65,25,0.0535,159432,0.062,208.61312230000001
827,1,1,1,29,85408,3,2,3,6,0.498,271712,0.85,35,0.045,319661,0.18100000000000002,247.4632792
828,1,2,2,33,132858,1,6,6,6,0.413,376931,0.75,30,0.035,502575,0.153,227.5133293
829,1,1,2,53,184742,10,1,6,4,0.396,437385,0.65,25,0.015,672900,0.114,188.71389219999998
830,3,1,2,26,154061,11,1,3,5,0.344,222211,0.93,25,0.0535,238937,0.105,194.8334969
831,6,1,2,34,114702,2,4,5,6,0.376,144134,0.6,30,0.035,240223,0.068,222.43708619999998
832,2,2,2,39,127385,5,2,3,5,0.39799999999999996,199431,0.55,20,0.0535,362602,0.128,161.7676812
833,6,2,2,42,54877,6,2,2,5,0.41700000000000004,269640,0.6,40,0.015,449400,0.163,222.2952877
834,4,1,1,37,50513,12,4,1,3,0.47700000000000004,128943,0.975,35,0.0535,132249,0.162,254.97781170000002
835,1,1,2,27,135912,14,1,3,5,0.45399999999999996,322391,0.75,20,0.05,429855,0.188,202.645206
836,2,2,2,38,44965,2,3,3,5,0.544,141169,0.65,20,0.0535,217183,0.256,219.62410419999998
837,2,2,1,27,82502,3,2,5,5,0.423,69536,0.93,30,0.015,74770,0.035,218.9864523
838,1,1,2,24,167035,3,1,1,5,0.396,442083,0.65,20,0.045,680128,0.201,211.17334049999997
839,1,2,2,49,136458,3,1,5,5,0.33,426780,0.75,35,0.025,569040,0.134,203.28492859999997
840,1,1,2,30,115037,10,2,3,6,0.488,424147,0.85,20,0.0535,498996,0.301,221.76527180000002
841,6,1,2,39,158586,8,1,1,5,0.387,294743,0.85,30,0.045,346756,0.113,215.5598319
842,6,2,2,39,133432,5,6,3,5,0.43200000000000005,147239,0.65,35,0.035,226522,0.055,225.08780530000004
843,1,2,1,23,73522,12,3,3,5,0.494,393893,0.85,35,0.025,463404,0.23,255.45779449999998
844,2,1,1,40,113274,8,3,1,6,0.396,242402,1.0,20,0.0535,242402,0.174,209.6299421
845,6,1,2,37,103564,9,2,5,4,0.425,131587,0.6,30,0.0535,219312,0.085,176.3243984
846,4,2,1,27,134740,7,6,2,5,0.37799999999999995,292380,1.0,35,0.015,292380,0.08,244.5181318
847,2,1,2,31,145687,7,1,3,5,0.449,337913,1.0,20,0.035,337913,0.161,210.42475069999998
848,1,2,2,52,136716,11,3,5,3,0.354,687280,0.7,35,0.0535,981829,0.318,223.46828119999998
849,1,2,2,52,155359,8,1,1,3,0.32899999999999996,98435,0.93,35,0.035,105844,0.031,196.17018810000002
850,2,2,2,29,175605,12,3,3,6,0.37200000000000005,192159,0.93,25,0.0535,206623,0.079,191.2267794
851,6,1,1,24,80871,2,4,5,5,0.40299999999999997,162091,1.0,35,0.0535,162091,0.127,258.1977539
852,1,1,1,27,110268,11,3,5,6,0.366,229759,0.975,25,0.0535,235650,0.151,200.746754
853,1,2,2,34,136876,4,1,5,5,0.39899999999999997,374195,0.975,35,0.015,383790,0.1,211.4541361
854,5,2,2,22,144886,3,6,3,6,0.451,141900,0.65,35,0.015,218308,0.036000000000000004,226.4970363
855,6,2,1,37,81537,12,4,1,5,0.433,188470,0.75,40,0.0535,251293,0.14,239.9085949
856,6,1,2,29,109563,13,1,2,6,0.436,232600,0.55,30,0.0535,422909,0.142,204.4436541
857,6,2,1,39,78249,1,5,1,1,0.42,324324,0.75,35,0.0535,432432,0.262,261.1564315
858,1,2,1,27,94942,12,3,3,5,0.474,333508,0.93,35,0.025,358611,0.151,246.84174900000002
859,2,2,2,36,87896,2,4,4,5,0.39,121319,1.0,20,0.015,121319,0.08,213.7933475
860,1,2,1,28,84177,2,3,3,6,0.474,295145,1.0,40,0.05,295145,0.203,245.53754080000002
861,2,2,1,47,77676,3,2,3,2,0.505,274895,0.75,20,0.0535,366527,0.289,250.45646119999998
862,6,1,2,41,141673,1,5,5,6,0.419,370725,0.7,25,0.0535,529607,0.19,206.3555864
863,1,2,1,29,184481,13,1,5,5,0.341,155157,0.93,35,0.0535,166835,0.053,192.0930538
864,2,1,2,26,50422,4,2,2,6,0.44299999999999995,56123,0.975,20,0.035,57562,0.077,249.74390330000003
865,1,2,1,24,142438,7,1,6,5,0.469,244017,0.93,35,0.025,262384,0.073,227.15210150000001
866,3,2,2,51,112343,7,1,3,6,0.47200000000000003,243192,0.93,25,0.035,261497,0.13,230.2677213
867,1,2,1,22,104188,11,2,3,5,0.452,317200,0.93,40,0.025,341075,0.12,223.7909599
868,6,1,2,27,71845,8,2,5,6,0.44299999999999995,284732,0.85,35,0.035,334979,0.19699999999999998,264.0057253
869,1,2,2,34,159661,11,1,3,6,0.428,287830,0.93,25,0.035,309495,0.10800000000000001,194.9126344
870,6,2,2,50,175775,4,3,3,3,0.387,159582,0.85,25,0.015,187744,0.044000000000000004,233.23998790000002
871,1,1,2,23,170119,5,1,3,5,0.41200000000000003,461383,0.7,25,0.045,659119,0.18100000000000002,211.6325886
872,6,1,2,45,110847,11,6,4,1,0.4,178578,0.85,25,0.025,210092,0.087,219.74640950000003
873,1,1,1,36,112161,5,2,5,6,0.423,255425,1.0,25,0.0535,255425,0.165,217.6684509
874,1,1,1,25,46761,8,1,6,6,0.47,244005,0.975,30,0.015,250262,0.21600000000000003,262.07905350000004
875,1,1,2,33,183197,11,1,3,5,0.392,343094,0.65,25,0.05,527837,0.131,147.6486177
876,6,2,1,33,148131,12,4,3,5,0.46,248086,0.93,35,0.025,266759,0.07200000000000001,239.624604
877,2,2,2,40,151126,11,2,1,5,0.33299999999999996,196281,0.55,20,0.0535,356875,0.106,152.6591781
878,4,1,2,34,116459,12,1,5,6,0.385,231012,0.6,25,0.0535,385020,0.14400000000000002,204.2137529
879,6,2,1,26,74048,13,2,6,6,0.47200000000000003,208872,0.93,35,0.015,224594,0.10400000000000001,256.91759590000004
880,1,1,1,34,172476,10,1,3,4,0.435,210026,1.0,35,0.035,210026,0.06,217.823179
881,3,2,2,26,95637,11,2,6,6,0.45299999999999996,190081,0.7,30,0.035,271544,0.107,233.2674864
882,1,2,2,46,154908,7,1,6,2,0.396,193817,0.55,30,0.035,352395,0.067,195.55650680000002
883,6,1,2,47,156685,11,1,1,6,0.41200000000000003,75606,0.75,25,0.035,100808,0.028999999999999998,206.8000897
884,1,2,1,44,84950,12,2,5,5,0.381,285977,0.975,30,0.035,293310,0.18100000000000002,235.4758816
885,1,1,2,36,120073,11,2,3,5,0.419,217155,0.65,25,0.035,334085,0.109,190.48171200000002
886,6,2,2,41,71896,3,6,2,5,0.42,154602,0.75,30,0.015,206136,0.08900000000000001,253.5786639
887,3,2,2,53,155484,3,1,5,1,0.37,367160,0.55,25,0.025,667564,0.127,212.84431809999998
888,4,1,1,28,79466,3,2,1,7,0.469,197779,0.75,30,0.0535,263705,0.16699999999999998,242.65573160000002
889,6,2,2,33,71299,11,1,5,6,0.42700000000000005,233574,1.0,35,0.015,233574,0.12,243.2908417
890,6,1,1,27,168206,12,3,3,6,0.43,185067,0.55,35,0.05,336485,0.067,199.9411437
891,6,1,1,32,53979,12,5,1,6,0.478,152919,1.0,35,0.015,152919,0.10400000000000001,266.3937574
892,1,1,1,27,131109,10,1,1,5,0.41100000000000003,253480,0.45,35,0.015,563289,0.071,179.36998909999997
893,6,1,1,33,125007,12,3,3,7,0.455,216195,0.7,35,0.05,308850,0.105,224.49657459999997
894,1,1,2,21,116399,7,1,6,5,0.414,204100,1.0,25,0.015,204100,0.084,215.90364019999998
895,2,2,2,33,156669,7,1,3,5,0.395,65379,0.65,20,0.0535,100583,0.034,143.7355852
896,3,2,1,32,100493,10,2,4,6,0.386,241718,0.93,30,0.045,259912,0.146,205.9432707
897,6,2,2,42,110102,3,1,3,5,0.46399999999999997,279373,0.93,30,0.015,300401,0.105,231.36675240000002
898,1,2,2,42,140229,9,1,3,5,0.409,423502,1.0,35,0.0535,423502,0.191,177.13459730000002
899,3,1,1,31,53143,10,2,1,4,0.467,283225,0.93,30,0.035,304543,0.287,264.6980486
900,2,1,2,49,76894,1,4,4,4,0.396,408027,0.93,20,0.025,438739,0.337,252.8767344
901,6,2,2,26,102097,7,2,1,6,0.409,193372,0.7,40,0.0535,276246,0.115,204.1616893
902,6,2,2,39,129691,4,1,5,3,0.37799999999999995,107936,0.65,35,0.015,166055,0.031,207.06147040000002
903,3,2,2,30,156791,7,1,5,6,0.41200000000000003,273163,0.85,30,0.025,321368,0.083,181.9297689
904,6,2,2,37,105700,12,3,3,5,0.45,242486,0.975,35,0.015,248704,0.084,237.2710546
905,2,1,2,49,84080,3,3,1,5,0.40299999999999997,291275,0.6,20,0.0535,485458,0.282,228.77215209999997
906,6,2,1,18,87599,11,2,2,7,0.45399999999999996,319412,1.0,40,0.0535,319412,0.221,265.48601119999995
907,2,2,1,30,158613,5,3,5,5,0.302,276538,0.93,30,0.025,297353,0.083,210.2719187
908,6,1,1,24,78603,12,3,1,6,0.441,170597,0.975,35,0.0535,174971,0.13699999999999998,262.4975111
909,6,2,2,54,132969,4,1,3,5,0.474,280198,0.6,25,0.045,466997,0.141,234.0086826
910,6,1,2,33,86315,6,1,6,4,0.45399999999999996,296372,0.93,30,0.025,318680,0.163,249.5570597
911,1,1,1,22,140561,12,3,3,5,0.426,334083,0.6,35,0.0535,556805,0.15,198.2086343
912,6,2,2,42,176064,8,1,5,5,0.33299999999999996,242387,0.65,30,0.035,372903,0.07400000000000001,176.4373292
913,5,1,1,36,98713,1,5,1,6,0.439,157883,1.0,35,0.025,157883,0.069,258.7108468
914,1,1,1,37,114177,10,1,1,3,0.40700000000000003,184888,0.975,25,0.0535,189629,0.11800000000000001,214.9404874
915,6,2,1,29,110759,1,3,6,6,0.44,292815,0.45,35,0.0535,650700,0.16699999999999998,204.46514240000002
916,1,2,2,41,147825,11,1,3,5,0.409,296077,0.85,30,0.0535,348326,0.134,168.6529553
917,2,1,2,39,81847,14,2,3,6,0.49200000000000005,217186,0.7,20,0.015,310266,0.154,218.45539240000002
918,6,2,2,34,58096,3,2,1,1,0.493,204718,0.93,35,0.0535,220127,0.223,264.72920780000004
919,6,2,2,44,96991,2,3,4,5,0.391,161980,1.0,30,0.0535,161980,0.11199999999999999,208.285621
920,4,1,1,26,94808,7,2,4,4,0.41,71029,0.93,30,0.05,76375,0.048,191.999445
921,1,2,2,43,113000,3,1,5,5,0.382,307310,0.85,35,0.035,361541,0.135,208.581269
922,1,1,2,34,137107,13,1,5,6,0.36,259518,0.7,20,0.0535,370740,0.154,184.7138444
923,1,2,2,38,129669,10,1,1,5,0.413,407837,0.6,30,0.05,679728,0.203,182.677737
924,3,2,1,37,92053,1,5,5,4,0.418,298707,0.93,30,0.045,321190,0.19699999999999998,261.5716741
925,6,1,2,51,40416,2,3,3,4,0.47700000000000004,155765,0.93,25,0.0535,167489,0.28,267.0044108
926,1,2,2,23,62978,4,2,1,5,0.467,346784,0.75,35,0.045,462379,0.313,257.2565701
927,1,2,1,36,86697,3,3,3,5,0.47600000000000003,292244,0.93,35,0.015,314241,0.124,239.18306969999998
928,1,1,1,27,117542,14,2,1,5,0.36200000000000004,312726,1.0,25,0.0535,312726,0.193,225.1959775
929,1,2,2,47,175235,7,1,6,1,0.424,443896,0.85,30,0.015,522231,0.105,202.35177209999998
930,2,2,2,33,60006,11,1,4,6,0.508,396185,0.6,20,0.0535,660308,0.5379999999999999,211.6803926
931,1,2,2,43,115237,10,2,5,2,0.408,357264,0.85,30,0.0535,420311,0.20800000000000002,202.3376019
932,1,1,2,55,171593,3,1,3,1,0.434,285562,0.93,25,0.045,307056,0.111,237.64346239999998
933,1,2,2,52,144043,14,1,5,4,0.35700000000000004,235475,0.7,25,0.015,336393,0.078,199.6290509
934,6,1,1,37,102307,1,5,3,4,0.439,214573,0.93,35,0.0535,230724,0.133,242.86571949999998
935,2,1,1,32,157446,14,1,6,6,0.375,216161,1.0,20,0.05,216161,0.109,197.1302353
936,1,1,2,39,131097,2,6,3,6,0.45,646444,0.65,20,0.035,994529,0.34299999999999997,232.61285719999998
937,3,2,2,30,83462,1,6,6,5,0.47700000000000004,386323,0.7,30,0.0535,551890,0.31,252.299401
938,6,1,1,35,96303,12,4,3,7,0.47,149399,0.93,35,0.0535,160644,0.098,234.6745242
939,6,1,1,46,93405,5,3,5,3,0.43799999999999994,147819,0.7,30,0.05,211170,0.102,244.3925849
940,4,2,1,29,102521,2,3,1,6,0.42,202353,1.0,35,0.045,202353,0.11199999999999999,258.2530162
941,3,1,1,37,46650,14,6,2,6,0.517,111563,0.7,30,0.0535,159376,0.16,241.65085209999998
942,6,2,1,25,115103,14,2,3,6,0.47200000000000003,137950,0.65,35,0.0535,212231,0.076,216.6687148
943,1,2,1,39,156051,11,6,3,1,0.447,187077,0.93,35,0.035,201158,0.059000000000000004,228.1514397
944,2,1,2,29,166367,8,1,3,6,0.43200000000000005,346151,1.0,20,0.0535,346151,0.17,200.3861905
945,6,2,2,24,149160,11,1,6,6,0.389,223703,0.93,40,0.0535,240541,0.091,214.75378140000004
946,6,1,1,24,95422,6,1,1,5,0.446,198056,0.93,35,0.0535,212963,0.131,241.82648369999998
947,1,1,2,41,125904,14,1,3,5,0.442,247639,0.75,20,0.0535,330185,0.16,178.1123628
948,6,2,2,27,181146,6,1,5,5,0.309,204777,0.85,40,0.015,240914,0.038,194.73004650000001
949,6,1,1,24,58137,2,3,1,6,0.49,163168,1.0,35,0.015,163168,0.10300000000000001,269.6703394
950,6,2,1,29,118765,7,2,1,6,0.415,247838,0.93,35,0.025,266492,0.09,230.1338071
951,1,2,2,48,100292,4,6,3,4,0.435,90471,0.6,25,0.0535,150785,0.065,202.8549244
952,6,1,2,42,261747,5,1,5,6,0.33799999999999997,150399,0.6,25,0.0535,250665,0.042,159.67414069999998
953,1,2,1,33,63209,11,2,3,5,0.503,391471,0.85,35,0.025,460554,0.266,229.0648099
954,6,2,2,39,168235,3,1,5,3,0.348,417085,0.65,30,0.015,641669,0.10300000000000001,192.0068202
955,5,2,2,34,72750,14,6,3,5,0.46799999999999997,73384,0.75,25,0.035,97845,0.061,249.42798849999997
956,6,1,2,37,164191,3,1,3,2,0.425,219348,0.75,30,0.035,292464,0.07200000000000001,222.5530281
957,2,2,2,35,108321,8,3,5,6,0.39,304046,0.65,20,0.035,467763,0.195,220.0877502
958,2,2,1,39,72774,12,4,4,4,0.46799999999999997,346277,0.93,30,0.025,372341,0.226,245.67834249999999
959,2,1,2,34,157437,7,1,5,2,0.313,230334,0.6,20,0.05,383890,0.11599999999999999,172.8920072
960,2,1,2,45,162779,6,1,3,3,0.33799999999999997,245522,0.75,20,0.0535,327363,0.12300000000000001,147.6789798
961,6,1,2,41,50140,3,6,6,4,0.484,271274,0.55,25,0.0535,493225,0.39299999999999996,253.28680830000002
962,1,2,2,31,161861,11,1,1,6,0.41200000000000003,262773,0.93,25,0.0535,282552,0.11800000000000001,194.0337388
963,1,1,2,41,138570,3,2,3,6,0.4,330775,0.75,20,0.0535,441033,0.195,177.9004145
964,1,2,1,22,136865,3,2,5,5,0.381,330465,0.85,40,0.0535,388782,0.147,220.381235
965,1,2,2,46,176501,5,1,5,1,0.276,77378,0.6,30,0.05,128963,0.027999999999999997,189.0727741
966,1,2,2,31,158870,3,1,1,6,0.39799999999999996,88819,0.93,35,0.035,95504,0.027999999999999997,192.2064303
967,1,2,2,39,41712,2,3,2,6,0.512,159826,0.75,35,0.035,213101,0.19,260.4328364
968,1,1,2,43,122917,13,1,1,5,0.353,217919,0.75,20,0.035,290559,0.12300000000000001,193.7754287
969,2,2,2,37,160725,11,1,5,5,0.36,684215,0.85,20,0.015,804959,0.247,179.388244
970,2,2,2,46,151780,2,6,3,4,0.423,418856,0.65,20,0.025,644394,0.17600000000000002,229.1626915
971,1,2,2,32,67753,1,3,4,4,0.483,201147,0.75,25,0.015,268196,0.142,225.55409790000002
972,3,1,2,31,101363,13,2,5,7,0.38299999999999995,335590,0.65,25,0.0535,516292,0.24,200.5641362
973,6,1,2,40,155358,11,1,5,5,0.293,425903,0.75,25,0.035,567871,0.165,195.4523237
974,6,2,1,28,118465,2,3,2,5,0.326,294842,0.93,40,0.035,317034,0.11599999999999999,255.2955102
975,2,2,1,26,81370,12,4,3,3,0.491,333015,0.93,30,0.015,358081,0.16899999999999998,253.05896239999998
976,2,2,2,37,167408,6,1,5,1,0.322,354638,1.0,20,0.035,354638,0.147,196.3328228
977,6,2,2,36,139677,3,1,1,6,0.39399999999999996,144428,0.65,30,0.0535,222197,0.069,184.09647040000002
978,6,2,2,51,78444,10,2,5,5,0.469,95244,0.85,30,0.0535,112052,0.081,228.3655347
979,6,2,1,27,122057,1,5,3,5,0.475,255275,0.85,35,0.05,300324,0.127,237.88458889999998
980,5,2,2,36,60411,2,3,1,6,0.42700000000000005,133929,0.65,25,0.0535,206045,0.161,216.02516310000001
981,1,2,2,28,136969,3,2,3,5,0.40700000000000003,339176,0.7,25,0.035,484537,0.149,210.7749819
982,6,1,1,29,92743,2,4,3,5,0.456,185664,1.0,35,0.015,185664,0.073,251.807165
983,6,2,2,34,107569,14,3,4,5,0.401,101983,0.75,35,0.015,135977,0.035,208.787273
984,6,1,2,28,102199,7,1,3,6,0.428,79775,0.85,35,0.035,93853,0.039,212.9058546
985,6,2,2,42,157373,5,1,5,4,0.385,263337,0.75,35,0.05,351116,0.10099999999999999,191.603221
986,2,1,2,28,90712,7,2,5,3,0.45399999999999996,312767,0.85,20,0.035,367961,0.24,237.77350209999997
987,6,1,2,39,102520,3,1,3,5,0.475,325240,0.55,25,0.0535,591345,0.23,205.75379019999997
988,2,2,1,27,152617,10,1,5,5,0.32799999999999996,213952,0.93,30,0.0535,230056,0.094,190.0562295
989,3,1,1,23,107043,3,2,5,5,0.4,182002,0.7,35,0.015,260003,0.062,231.2332009
990,1,2,2,52,51520,9,1,5,6,0.428,156435,0.93,30,0.035,168210,0.16399999999999998,236.77471740000001
991,1,1,1,39,128082,7,2,5,5,0.397,249770,0.75,30,0.0535,333027,0.131,168.4319471
992,6,2,2,33,115297,6,1,5,6,0.379,241988,0.85,35,0.0535,284692,0.133,206.837141
993,6,2,2,35,140596,6,1,6,4,0.423,69372,0.65,30,0.0535,106726,0.033,190.4178631
994,6,1,1,36,101697,9,1,2,5,0.39899999999999997,169258,1.0,35,0.0535,169258,0.105,218.6997355
995,5,2,2,28,141705,10,1,3,5,0.38799999999999996,246814,0.65,30,0.0535,379714,0.11699999999999999,180.3603788
996,2,1,1,28,83766,2,6,4,6,0.405,331373,0.975,20,0.025,339870,0.252,249.1982964
997,5,2,2,29,51966,2,3,5,4,0.43700000000000006,276771,0.55,30,0.035,503220,0.287,252.0365063
998,6,2,2,35,114943,4,4,6,6,0.43,252187,0.6,35,0.015,420312,0.081,224.1804963
999,1,2,2,54,68747,10,1,3,1,0.486,251931,1.0,25,0.025,251931,0.19699999999999998,250.48229359999996
1000,4,2,2,29,159381,10,1,5,5,0.301,172683,0.7,30,0.0535,246690,0.073,182.23272790000001
1001,5,1,2,38,105814,13,1,3,4,0.444,216856,0.93,25,0.045,233178,0.13699999999999998,237.1292594
1002,6,1,1,28,141768,4,4,3,5,0.415,153230,0.7,35,0.015,218900,0.04,229.54926380000003
1003,1,2,2,30,108491,7,1,5,6,0.38,282362,0.85,35,0.0535,332191,0.165,189.04886630000001
1004,1,1,1,38,97007,10,1,5,6,0.414,277056,0.93,35,0.045,297910,0.162,228.5758966
1005,3,2,2,54,126344,11,1,4,5,0.408,346905,0.75,25,0.015,462540,0.132,204.6372706
1006,5,2,2,27,126682,11,1,6,5,0.36700000000000005,310723,0.6,30,0.035,517872,0.132,208.1070382
1007,2,2,2,50,95577,4,6,6,3,0.451,329101,0.6,25,0.0535,548502,0.25,246.0454225
1008,1,1,1,28,120207,11,1,3,5,0.444,220234,0.93,30,0.035,236811,0.099,216.18395389999998
1009,1,1,2,37,154645,12,6,3,6,0.441,349848,0.65,20,0.025,538228,0.14400000000000002,205.7372912
1010,3,2,1,33,177959,12,3,1,6,0.39799999999999996,401197,0.93,30,0.045,431395,0.13699999999999998,237.8328887
1011,2,2,2,53,68695,9,2,2,2,0.415,109356,0.85,25,0.045,128654,0.106,245.9477879
1012,6,1,1,22,85757,13,6,1,6,0.419,162476,0.93,35,0.015,174705,0.07,257.03871000000004
1013,3,1,2,36,151016,6,1,5,4,0.32799999999999996,319443,0.85,25,0.015,375815,0.102,176.52786980000002
1014,1,1,2,53,117008,5,1,3,5,0.449,421095,0.85,20,0.015,495406,0.20800000000000002,212.2156994
1015,2,2,2,36,109488,8,2,3,6,0.47700000000000004,428122,0.65,20,0.0535,658649,0.319,206.71072900000001
1016,1,2,1,30,71991,5,2,6,6,0.473,235021,0.93,35,0.015,252711,0.12,251.49192709999997
1017,6,1,2,33,51169,12,3,6,4,0.519,194209,0.65,30,0.015,298783,0.157,254.84565959999998
1018,1,2,2,53,171908,13,6,1,5,0.335,265996,0.85,35,0.0535,312936,0.098,204.5205552
1019,6,1,1,51,120430,10,1,5,3,0.37799999999999995,151937,0.45,30,0.0535,337638,0.084,194.4593526
1020,6,1,2,42,69747,14,1,1,4,0.47,237195,0.93,25,0.0535,255048,0.247,245.90212200000002
1021,1,2,2,27,156782,11,1,5,5,0.28800000000000003,257846,0.7,35,0.015,368351,0.06,180.54255930000002
1022,2,2,2,35,75221,3,2,1,5,0.501,311453,0.75,20,0.045,415271,0.314,250.6621434
1023,2,1,1,28,75637,3,4,6,3,0.48100000000000004,150256,0.7,25,0.035,214651,0.11900000000000001,264.6485133
1024,6,1,2,32,80959,12,3,1,2,0.423,190774,0.93,25,0.015,205133,0.113,256.177643
1025,5,1,1,22,94745,5,4,5,6,0.40399999999999997,104276,0.93,35,0.015,112125,0.04,250.8895326
1026,3,1,1,24,159884,14,3,3,5,0.35100000000000003,295748,0.85,35,0.015,347939,0.068,211.54038930000002
1027,2,1,2,31,162569,7,1,1,5,0.395,150778,0.93,20,0.015,162127,0.054000000000000006,194.7808104
1028,6,2,2,54,118011,1,6,1,5,0.43700000000000006,166240,0.85,30,0.0535,195576,0.094,251.70472809999998
1029,6,1,1,37,86112,1,5,1,5,0.40700000000000003,303990,0.65,35,0.0535,467677,0.223,245.5706971
1030,6,2,2,33,129061,9,1,5,5,0.361,235005,0.85,30,0.015,276476,0.075,201.74512119999997
1031,6,2,1,30,71141,3,4,1,5,0.456,252605,1.0,35,0.0535,252605,0.225,275.2288873
1032,2,2,1,34,153978,5,2,6,5,0.384,332514,0.93,25,0.05,357542,0.151,215.7635741
1033,5,2,2,45,166508,7,1,3,4,0.39399999999999996,236105,0.93,25,0.015,253876,0.068,194.34806719999997
1034,1,1,1,23,118983,5,1,3,6,0.44299999999999995,318730,1.0,35,0.045,318730,0.152,234.81070530000002
1035,2,2,2,21,73169,2,4,1,4,0.41600000000000004,312341,0.6,30,0.0535,520568,0.28600000000000003,236.4354069
1036,6,2,2,27,88119,3,1,5,6,0.43700000000000006,205580,0.75,35,0.045,274107,0.133,251.9423215
1037,3,1,2,41,102055,5,1,5,4,0.419,109329,0.7,25,0.0535,156184,0.078,188.1435629
1038,4,2,2,51,136274,11,1,5,2,0.318,183866,0.6,25,0.035,306443,0.081,211.0707474
1039,5,1,2,29,62916,1,2,4,6,0.436,250366,0.6,30,0.035,417277,0.214,229.81658810000002
1040,1,2,1,39,107538,1,6,5,6,0.41700000000000004,317057,0.93,40,0.015,340922,0.098,225.41629700000001
1041,6,2,1,35,85473,2,3,6,4,0.44,163416,0.93,35,0.0535,175716,0.121,256.7416494
1042,1,2,2,42,140509,3,1,5,6,0.406,302726,0.85,35,0.0535,356148,0.136,188.76677859999998
1043,4,2,2,39,155701,14,6,5,6,0.36,146922,0.75,25,0.0535,195896,0.069,177.7875788
1044,6,2,1,27,81214,5,6,1,5,0.457,106114,0.6,35,0.0535,176857,0.083,238.03174520000002
1045,6,2,2,44,137225,9,1,3,6,0.40299999999999997,229597,0.55,35,0.05,417449,0.10099999999999999,154.5434642
1046,6,2,2,32,139811,6,1,1,6,0.40299999999999997,105855,0.65,35,0.035,162854,0.038,217.8584063
1047,6,1,2,38,131598,12,6,3,7,0.41700000000000004,103961,1.0,25,0.035,103961,0.047,243.543434
1048,1,1,2,31,145863,7,1,5,6,0.4,288962,0.6,25,0.0535,481603,0.14400000000000002,155.50410480000002
1049,1,2,1,36,86802,8,3,3,3,0.478,374881,0.85,35,0.035,441036,0.214,240.6002594
1050,3,2,2,46,87259,8,1,5,4,0.387,206679,0.65,25,0.045,317968,0.158,226.38204840000003
1051,2,2,2,30,49725,3,2,3,6,0.522,215173,0.6,20,0.015,358622,0.25,234.25527999999997
1052,1,2,2,44,132377,7,1,5,5,0.368,268924,0.75,30,0.0535,358565,0.136,163.0043204
1053,3,1,2,54,46033,2,3,2,4,0.45399999999999996,89079,0.6,25,0.0535,148465,0.141,232.7305583
1054,1,1,2,49,151457,7,1,3,1,0.409,250713,0.7,25,0.015,358161,0.079,197.7422852
1055,6,1,2,42,43648,3,2,5,4,0.46399999999999997,277458,0.93,25,0.0535,298342,0.462,272.09841739999996
1056,6,2,2,34,50053,7,6,1,6,0.47200000000000003,220517,0.7,35,0.015,315024,0.162,246.06310919999999
1057,6,1,2,39,117091,2,1,2,5,0.42100000000000004,381443,1.0,25,0.045,381443,0.217,259.1465
1058,1,1,2,27,141017,11,1,3,5,0.442,427413,1.0,25,0.05,427413,0.213,206.6616538
1059,6,1,1,29,48605,11,1,2,2,0.498,244654,0.7,35,0.035,349506,0.25,267.5490719
1060,1,2,2,27,128927,3,6,3,2,0.38,205109,0.75,30,0.015,273479,0.066,222.9506886
1061,2,2,2,43,112396,3,2,2,3,0.353,72243,0.75,20,0.035,96324,0.045,201.190542
1062,2,1,2,49,86178,8,2,2,4,0.444,238315,0.65,20,0.045,366638,0.21,247.3849602
1063,3,1,2,34,128085,6,1,5,3,0.368,163422,0.55,25,0.0535,297131,0.09300000000000001,175.0596994
1064,6,1,1,24,101113,7,1,1,6,0.442,184265,0.75,35,0.035,245687,0.09,238.7369333
1065,6,2,2,33,127837,11,3,6,5,0.413,141179,0.93,35,0.0535,151805,0.07,210.64231980000002
1066,6,2,2,45,61355,10,6,1,6,0.423,56018,0.75,35,0.035,74691,0.045,239.60826699999998
1067,6,2,2,29,53878,12,3,3,6,0.49200000000000005,152700,0.7,35,0.025,218143,0.122,252.2794667
1068,2,1,1,24,133548,8,1,5,6,0.365,163096,1.0,20,0.015,163096,0.071,201.80471269999998
1069,6,1,2,42,183307,8,1,5,5,0.33799999999999997,720599,0.75,25,0.035,960799,0.23600000000000002,187.0318514
1070,1,1,2,39,151886,5,1,6,6,0.40399999999999997,267699,0.85,25,0.0535,314940,0.128,187.5519292
1071,6,2,2,44,172424,7,1,3,3,0.37200000000000005,211980,0.45,30,0.015,471067,0.051,172.1333417
1072,5,2,2,44,157258,5,1,5,6,0.3,97861,0.7,25,0.0535,139801,0.045,152.0772711
1073,3,1,1,26,60774,2,3,1,4,0.45299999999999996,139926,0.6,30,0.015,233210,0.095,238.7274684
1074,6,1,2,28,109861,1,5,5,1,0.414,177569,0.93,35,0.0535,190934,0.102,240.0809623
1075,6,2,2,37,115750,9,1,4,6,0.425,180454,0.55,35,0.0535,328098,0.099,156.7182867
1076,4,2,1,28,133142,9,2,6,4,0.415,120617,0.93,35,0.0535,129696,0.057,211.2174777
1077,6,2,2,32,106135,11,1,5,6,0.397,139440,0.65,40,0.05,214523,0.076,179.7294399
1078,1,1,1,32,113913,13,2,4,6,0.377,241417,1.0,35,0.045,241417,0.12,207.92079950000002
